#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome H","NC_006031.1",943088,943465,"-",2888732,,"CAGL0H09658g","XP_447218.1",125,"uncharacterized protein CAGL0H09658g"
"chromosome H","NC_006031.1",943940,947986,"+",2888456,,"CAGL0H09680g","XP_447219.1",1348,"uncharacterized protein CAGL0H09680g"
"chromosome H","NC_006031.1",948066,949553,"-",2888751,,"CAGL0H09702g","XP_447220.1",495,"uncharacterized protein CAGL0H09702g"
"chromosome H","NC_006031.1",949913,951472,"-",2888761,,"CAGL0H09724g","XP_447221.1",519,"uncharacterized protein CAGL0H09724g"
"chromosome H","NC_006031.1",951805,953709,"-",2888747,,"CAGL0H09746g","XP_447222.1",634,"uncharacterized protein CAGL0H09746g"
"chromosome H","NC_006031.1",954112,954813,"-",2888564,,"CAGL0H09768g","XP_447223.1",233,"uncharacterized protein CAGL0H09768g"
"chromosome H","NC_006031.1",955495,958446,"-",2888852,,"CAGL0H09812g","XP_447224.1",983,"uncharacterized protein CAGL0H09812g"
"chromosome H","NC_006031.1",961286,961597,"-",2888694,,"CAGL0H09834g","XP_447225.1",103,"uncharacterized protein CAGL0H09834g"
"chromosome H","NC_006031.1",962788,963198,"+",2888834,,"CAGL0H09856g","XP_447226.1",136,"uncharacterized protein CAGL0H09856g"
"chromosome H","NC_006031.1",963767,964630,"-",2888731,,"CAGL0H09878g","XP_447227.1",287,"uncharacterized protein CAGL0H09878g"
"chromosome H","NC_006031.1",967366,970713,"-",2888749,,"CAGL0H09922g","XP_447228.1",1115,"uncharacterized protein CAGL0H09922g"
"chromosome H","NC_006031.1",971519,972520,"-",2888730,,"CAGL0H09944g","XP_447229.1",333,"uncharacterized protein CAGL0H09944g"
"chromosome H","NC_006031.1",973025,973576,"+",2888844,,"CAGL0H09966g","XP_447230.1",183,"uncharacterized protein CAGL0H09966g"
"chromosome H","NC_006031.1",973850,975811,"-",2888735,,"CAGL0H09988g","XP_447231.1",653,"uncharacterized protein CAGL0H09988g"
"chromosome H","NC_006031.1",976466,977299,"-",2888548,,"CAGL0H10010g","XP_447232.1",277,"uncharacterized protein CAGL0H10010g"
"chromosome H","NC_006031.1",978463,979059,"-",2888755,,"CAGL0H10032g","XP_447233.1",198,"uncharacterized protein CAGL0H10032g"
"chromosome H","NC_006031.1",979535,980596,"-",2888736,,"CAGL0H10054g","XP_447234.1",353,"uncharacterized protein CAGL0H10054g"
"chromosome H","NC_006031.1",982652,983629,"+",2888888,,"CAGL0H10076g","XP_447235.1",325,"uncharacterized protein CAGL0H10076g"
"chromosome H","NC_006031.1",984334,986919,"-",2888619,,"CAGL0H10098g","XP_447236.1",861,"uncharacterized protein CAGL0H10098g"
"chromosome H","NC_006031.1",987346,988833,"+",2888595,,"CAGL0H10120g","XP_447237.1",495,"uncharacterized protein CAGL0H10120g"
"chromosome H","NC_006031.1",989652,990770,"+",2888486,,"CAGL0H10142g","XP_447238.1",372,"uncharacterized protein CAGL0H10142g"
"chromosome H","NC_006031.1",991125,992579,"-",2888722,,"CAGL0H10164g","XP_447239.1",484,"uncharacterized protein CAGL0H10164g"
"chromosome H","NC_006031.1",993354,995690,"-",2888897,,"CAGL0H10186g","XP_447240.1",778,"uncharacterized protein CAGL0H10186g"
"chromosome H","NC_006031.1",996157,996411,"-",9488006,,"CAGL0H10202g","XP_002999555.1",84,"uncharacterized protein CAGL0H10202g"
"chromosome C","NC_006026.1",328799,333745,"+",2886961,,"CAGL0C03289g","XP_445319.1",1648,"uncharacterized protein CAGL0C03289g"
"chromosome C","NC_006026.1",333898,334443,"-",2886962,,"CAGL0C03311g","XP_445320.2",181,"uncharacterized protein CAGL0C03311g"
"chromosome C","NC_006026.1",335372,337555,"+",2886742,,"CAGL0C03333g","XP_445321.1",727,"uncharacterized protein CAGL0C03333g"
"chromosome C","NC_006026.1",337923,338852,"+",2886775,,"CAGL0C03355g","XP_445322.1",309,"uncharacterized protein CAGL0C03355g"
"chromosome C","NC_006026.1",339146,341203,"+",2886741,,"CAGL0C03369g","XP_445323.1",494,"uncharacterized protein CAGL0C03369g"
"chromosome C","NC_006026.1",341755,343191,"+",2886744,,"CAGL0C03399g","XP_445324.1",478,"uncharacterized protein CAGL0C03399g"
"chromosome C","NC_006026.1",343814,345310,"+",2886723,,"CAGL0C03421g","XP_445325.1",498,"uncharacterized protein CAGL0C03421g"
"chromosome C","NC_006026.1",346533,347873,"+",2886722,,"CAGL0C03443g","XP_445326.1",446,"uncharacterized protein CAGL0C03443g"
"chromosome C","NC_006026.1",348408,349031,"+",2886727,,"CAGL0C03465g","XP_445327.1",207,"uncharacterized protein CAGL0C03465g"
"chromosome C","NC_006026.1",349219,350385,"-",2886724,,"CAGL0C03487g","XP_445328.1",388,"uncharacterized protein CAGL0C03487g"
"chromosome C","NC_006026.1",350846,353533,"-",2886729,,"CAGL0C03509g","XP_445329.1",895,"uncharacterized protein CAGL0C03509g"
"chromosome C","NC_006026.1",354137,354541,"-",2886876,,"CAGL0C03531g","XP_445330.1",134,"uncharacterized protein CAGL0C03531g"
"chromosome C","NC_006026.1",354713,356035,"-",2886730,,"CAGL0C03553g","XP_445331.1",440,"uncharacterized protein CAGL0C03553g"
"chromosome C","NC_006026.1",356203,358209,"-",2886731,,"CAGL0C03575g","XP_445332.1",668,"uncharacterized protein CAGL0C03575g"
"chromosome C","NC_006026.1",358731,360473,"-",2886746,,"CAGL0C03597g","XP_445333.1",580,"uncharacterized protein CAGL0C03597g"
"chromosome C","NC_006026.1",360681,362612,"+",2886749,,"CAGL0C03608g","XP_445334.1",643,"uncharacterized protein CAGL0C03608g"
"chromosome C","NC_006026.1",363172,364362,"-",2886751,,"CAGL0C03630g","XP_445335.1",396,"uncharacterized protein CAGL0C03630g"
"chromosome C","NC_006026.1",364698,365789,"+",2886755,,"CAGL0C03652g","XP_445336.1",363,"uncharacterized protein CAGL0C03652g"
"chromosome C","NC_006026.1",365996,366862,"-",2886769,,"CAGL0C03674g","XP_445337.1",288,"uncharacterized protein CAGL0C03674g"
"chromosome C","NC_006026.1",367135,369630,"-",2886765,,"CAGL0C03696g","XP_445338.1",831,"uncharacterized protein CAGL0C03696g"
"chromosome C","NC_006026.1",370762,372123,"-",2886816,,"CAGL0C03740g","XP_445339.1",453,"uncharacterized protein CAGL0C03740g"
"chromosome C","NC_006026.1",374122,374820,"+",2886820,,"CAGL0C03762g","XP_445340.1",232,"uncharacterized protein CAGL0C03762g"
"chromosome C","NC_006026.1",374953,375249,"-",2886829,,"CAGL0C03784g","XP_445341.1",98,"uncharacterized protein CAGL0C03784g"
"chromosome C","NC_006026.1",377164,377707,"+",2886937,,"CAGL0C03828g","XP_445342.1",180,"LOW QUALITY PROTEIN: uncharacterized protein CAGL0C03828g"
"chromosome C","NC_006026.1",377957,378586,"-",2886901,,"CAGL0C03850g","XP_445343.1",209,"uncharacterized protein CAGL0C03850g"
"chromosome C","NC_006026.1",379501,380268,"-",2886958,,"CAGL0C03872g","XP_445344.1",255,"uncharacterized protein CAGL0C03872g"
"chromosome C","NC_006026.1",381514,383397,"-",2886734,,"CAGL0C03894g","XP_445345.1",627,"uncharacterized protein CAGL0C03894g"
"chromosome C","NC_006026.1",383989,385875,"-",2886911,,"CAGL0C03916g","XP_445346.1",628,"uncharacterized protein CAGL0C03916g"
"chromosome C","NC_006026.1",386673,388586,"-",2886892,,"CAGL0C03938g","XP_445347.1",637,"uncharacterized protein CAGL0C03938g"
"chromosome C","NC_006026.1",389250,391121,"-",2886882,,"CAGL0C03960g","XP_445348.1",623,"uncharacterized protein CAGL0C03960g"
"chromosome C","NC_006026.1",391909,393798,"-",2886873,,"CAGL0C03982g","XP_445349.1",629,"uncharacterized protein CAGL0C03982g"
"chromosome C","NC_006026.1",394614,396512,"-",2886835,,"CAGL0C04004g","XP_445350.1",632,"uncharacterized protein CAGL0C04004g"
"chromosome C","NC_006026.1",397303,399213,"-",2886860,,"CAGL0C04026g","XP_445351.1",636,"uncharacterized protein CAGL0C04026g"
"chromosome C","NC_006026.1",399734,401596,"-",2886935,,"CAGL0C04048g","XP_445352.1",620,"uncharacterized protein CAGL0C04048g"
"chromosome C","NC_006026.1",403729,404382,"-",2886909,,"CAGL0C04092g","XP_445353.1",217,"uncharacterized protein CAGL0C04092g"
"chromosome C","NC_006026.1",404740,405150,"-",2886846,,"CAGL0C04114g","XP_445354.1",136,"uncharacterized protein CAGL0C04114g"
"chromosome C","NC_006026.1",406014,406325,"+",2886845,,"CAGL0C04136g","XP_445355.1",103,"uncharacterized protein CAGL0C04136g"
"chromosome C","NC_006026.1",407265,409343,"+",2886837,,"CAGL0C04169g","XP_445357.1",692,"uncharacterized protein CAGL0C04169g"
"chromosome C","NC_006026.1",409544,411019,"-",2886813,,"CAGL0C04191g","XP_445358.1",491,"uncharacterized protein CAGL0C04191g"
"chromosome C","NC_006026.1",411409,412104,"-",2886792,,"CAGL0C04213g","XP_445359.1",231,"uncharacterized protein CAGL0C04213g"
"chromosome C","NC_006026.1",412698,413999,"+",2886825,,"CAGL0C04235g","XP_445360.1",433,"uncharacterized protein CAGL0C04235g"
"chromosome C","NC_006026.1",414187,415602,"-",2886824,,"CAGL0C04257g","XP_445361.1",471,"uncharacterized protein CAGL0C04257g"
"chromosome C","NC_006026.1",416100,416924,"+",2886821,,"CAGL0C04279g","XP_445362.1",274,"uncharacterized protein CAGL0C04279g"
"chromosome C","NC_006026.1",417270,417857,"-",2886819,,"CAGL0C04301g","XP_445363.1",195,"uncharacterized protein CAGL0C04301g"
"chromosome C","NC_006026.1",419263,421515,"+",2886818,,"CAGL0C04323g","XP_445364.1",750,"uncharacterized protein CAGL0C04323g"
"chromosome C","NC_006026.1",423677,423997,"+",2886762,,"CAGL0C04367g","XP_445365.1",106,"uncharacterized protein CAGL0C04367g"
"chromosome C","NC_006026.1",424507,424896,"-",2886743,,"CAGL0C04389g","XP_445366.1",129,"uncharacterized protein CAGL0C04389g"
"chromosome C","NC_006026.1",426015,426410,"+",2886776,,"CAGL0C04411g","XP_445367.1",131,"uncharacterized protein CAGL0C04411g"
"chromosome C","NC_006026.1",426906,428657,"-",2886772,,"CAGL0C04433g","XP_445368.1",583,"uncharacterized protein CAGL0C04433g"
"chromosome C","NC_006026.1",429564,430028,"-",2886917,,"CAGL0C04455g","XP_445369.1",154,"uncharacterized protein CAGL0C04455g"
"chromosome C","NC_006026.1",430892,431998,"+",2886897,,"CAGL0C04477g","XP_445370.1",368,"uncharacterized protein CAGL0C04477g"
"chromosome C","NC_006026.1",432406,433236,"-",2886736,,"CAGL0C04499g","XP_445371.1",276,"uncharacterized protein CAGL0C04499g"
"chromosome C","NC_006026.1",434137,435000,"+",2886902,,"CAGL0C04543g","XP_445372.1",287,"uncharacterized protein CAGL0C04543g"
"chromosome C","NC_006026.1",435373,435900,"+",2886952,,"CAGL0C04565g","XP_445373.1",175,"uncharacterized protein CAGL0C04565g"
"chromosome C","NC_006026.1",436255,438381,"-",2886950,,"CAGL0C04587g","XP_445374.1",708,"uncharacterized protein CAGL0C04587g"
"chromosome C","NC_006026.1",439306,440046,"+",2886948,,"CAGL0C04609g","XP_445375.1",246,"uncharacterized protein CAGL0C04609g"
"chromosome C","NC_006026.1",440142,441140,"-",2886884,,"CAGL0C04631g","XP_445376.1",332,"uncharacterized protein CAGL0C04631g"
"chromosome C","NC_006026.1",441768,442580,"+",2886883,,"CAGL0C04697g","XP_445377.1",270,"mitochondrial 37S ribosomal protein RSM26"
"chromosome C","NC_006026.1",442734,443318,"-",2886872,,"CAGL0C04719g","XP_445378.1",194,"uncharacterized protein CAGL0C04719g"
"chromosome C","NC_006026.1",443733,444197,"-",2886862,,"CAGL0C04741g","XP_445379.1",154,"uncharacterized protein CAGL0C04741g"
"chromosome C","NC_006026.1",444934,445881,"-",2886940,,"CAGL0C04763g","XP_445380.1",315,"uncharacterized protein CAGL0C04763g"
"chromosome C","NC_006026.1",447029,447874,"-",2886938,,"CAGL0C04785g","XP_445381.1",281,"uncharacterized protein CAGL0C04785g"
"chromosome C","NC_006026.1",450190,451014,"+",2886932,,"CAGL0C04807g","XP_445382.1",274,"mitochondrial 37S ribosomal protein RSM7"
"chromosome C","NC_006026.1",451151,451489,"-",2886827,,"CAGL0C04829g","XP_445383.1",112,"uncharacterized protein CAGL0C04829g"
"chromosome C","NC_006026.1",452035,452697,"-",2886831,,"CAGL0C04851g","XP_445384.1",220,"uncharacterized protein CAGL0C04851g"
"chromosome C","NC_006026.1",453303,454178,"+",2886832,,"CAGL0C04873g","XP_445385.1",291,"uncharacterized protein CAGL0C04873g"
"chromosome C","NC_006026.1",454291,456360,"-",2886833,,"CAGL0C04895g","XP_445386.1",689,"uncharacterized protein CAGL0C04895g"
"chromosome C","NC_006026.1",457506,460847,"+",2886783,,"CAGL0C04917g","XP_445387.1",1113,"uncharacterized protein CAGL0C04917g"
"chromosome C","NC_006026.1",461278,461520,"+",9487973,,"CAGL0C04933g","XP_002999525.1",80,"uncharacterized protein CAGL0C04933g"
"chromosome C","NC_006026.1",461628,462740,"-",2886757,,"CAGL0C04939g","XP_445388.1",370,"uncharacterized protein CAGL0C04939g"
"chromosome C","NC_006026.1",463054,465102,"-",2886774,,"CAGL0C04961g","XP_445389.1",682,"uncharacterized protein CAGL0C04961g"
"chromosome C","NC_006026.1",465716,466732,"-",2886918,,"CAGL0C04983g","XP_445390.1",338,"uncharacterized protein CAGL0C04983g"
"chromosome C","NC_006026.1",467626,470856,"-",2886923,,"CAGL0C05005g","XP_445391.1",1076,"uncharacterized protein CAGL0C05005g"
"chromosome C","NC_006026.1",473101,475341,"+",2886927,,"CAGL0C05027g","XP_445392.1",746,"uncharacterized protein CAGL0C05027g"
"chromosome C","NC_006026.1",475910,479455,"+",2886795,,"CAGL0C05049g","XP_445393.1",1181,"uncharacterized protein CAGL0C05049g"
"chromosome C","NC_006026.1",480117,481781,"+",2886798,,"CAGL0C05071g","XP_445394.1",554,"uncharacterized protein CAGL0C05071g"
"chromosome C","NC_006026.1",482106,484220,"-",2886793,,"CAGL0C05093g","XP_445395.1",704,"uncharacterized protein CAGL0C05093g"
"chromosome C","NC_006026.1",484897,486159,"-",2886799,,"CAGL0C05115g","XP_445396.1",420,"uncharacterized protein CAGL0C05115g"
"chromosome C","NC_006026.1",487842,489110,"-",2886789,,"CAGL0C05137g","XP_445397.1",422,"uncharacterized protein CAGL0C05137g"
"chromosome C","NC_006026.1",492512,494419,"+",2886790,,"CAGL0C05159g","XP_445398.1",635,"uncharacterized protein CAGL0C05159g"
"chromosome C","NC_006026.1",494688,496133,"-",2886791,,"CAGL0C05181g","XP_445399.1",481,"uncharacterized protein CAGL0C05181g"
"chromosome D","NC_006027.1",17042,17914,"-",2887187,,"CAGL0D00154g","XP_445420.1",290,"uncharacterized protein CAGL0D00154g"
"chromosome D","NC_006027.1",23693,25075,"+",2887084,,"CAGL0D00176g","XP_445421.1",460,"uncharacterized protein CAGL0D00176g"
"chromosome D","NC_006027.1",27559,28710,"+",2887040,,"CAGL0D00198g","XP_445422.1",383,"uncharacterized protein CAGL0D00198g"
"chromosome D","NC_006027.1",29345,29914,"+",2887258,,"CAGL0D00220g","XP_445423.1",189,"uncharacterized protein CAGL0D00220g"
"chromosome D","NC_006027.1",30268,31416,"+",2887148,,"CAGL0D00242g","XP_445424.1",382,"uncharacterized protein CAGL0D00242g"
"chromosome D","NC_006027.1",31657,32868,"-",2887086,,"CAGL0D00264g","XP_445425.1",403,"uncharacterized protein CAGL0D00264g"
"chromosome D","NC_006027.1",37583,39784,"+",2887196,,"CAGL0D00286g","XP_445426.1",733,"uncharacterized protein CAGL0D00286g"
"chromosome D","NC_006027.1",41436,42704,"+",2887007,,"CAGL0D00330g","XP_445427.1",422,"uncharacterized protein CAGL0D00330g"
"chromosome D","NC_006027.1",42946,45531,"-",2886972,,"CAGL0D00352g","XP_445428.1",861,"uncharacterized protein CAGL0D00352g"
"chromosome D","NC_006027.1",45775,46086,"+",2887229,,"CAGL0D00374g","XP_445429.1",103,"uncharacterized protein CAGL0D00374g"
"chromosome D","NC_006027.1",46316,46558,"-",2886975,,"CAGL0D00396g","XP_445430.1",80,"uncharacterized protein CAGL0D00396g"
"chromosome D","NC_006027.1",47786,50011,"-",2887238,,"CAGL0D00418g","XP_445431.1",741,"uncharacterized protein CAGL0D00418g"
"chromosome D","NC_006027.1",52244,52798,"-",2887054,,"CAGL0D00440g","XP_445432.1",184,"uncharacterized protein CAGL0D00440g"
"chromosome D","NC_006027.1",55305,57443,"+",2887043,,"CAGL0D00462g","XP_445433.1",712,"uncharacterized protein CAGL0D00462g"
"chromosome D","NC_006027.1",59152,60543,"+",2887037,,"CAGL0D00484g","XP_445434.1",463,"uncharacterized protein CAGL0D00484g"
"chromosome D","NC_006027.1",61050,62033,"+",2887080,,"CAGL0D00506g","XP_445435.1",327,"uncharacterized protein CAGL0D00506g"
"chromosome D","NC_006027.1",64404,70649,"+",2887100,,"CAGL0D00528g","XP_445436.1",2081,"uncharacterized protein CAGL0D00528g"
"chromosome D","NC_006027.1",71400,72689,"+",2887109,,"CAGL0D00550g","XP_445437.1",429,"uncharacterized protein CAGL0D00550g"
"chromosome D","NC_006027.1",72970,76083,"-",2887254,,"CAGL0D00572g","XP_445438.1",1037,"uncharacterized protein CAGL0D00572g"
"chromosome D","NC_006027.1",76764,77780,"-",2887118,,"CAGL0D00594g","XP_445439.1",338,"uncharacterized protein CAGL0D00594g"
"chromosome D","NC_006027.1",78622,79757,"+",2887139,,"CAGL0D00616g","XP_445440.1",113,"60S ribosomal protein L31"
"chromosome D","NC_006027.1",80947,83028,"-",2887150,,"CAGL0D00638g","XP_445441.1",693,"uncharacterized protein CAGL0D00638g"
"chromosome D","NC_006027.1",85554,88889,"+",2887162,,"CAGL0D00660g","XP_445442.1",1111,"uncharacterized protein CAGL0D00660g"
"chromosome D","NC_006027.1",89194,90825,"-",2887180,,"CAGL0D00682g","XP_445443.1",543,"uncharacterized protein CAGL0D00682g"
"chromosome D","NC_006027.1",92050,92625,"-",2887172,,"CAGL0D00704g","XP_445444.1",191,"uncharacterized protein CAGL0D00704g"
"chromosome D","NC_006027.1",93272,93895,"-",2887193,,"CAGL0D00726g","XP_445445.1",207,"uncharacterized protein CAGL0D00726g"
"chromosome D","NC_006027.1",94612,94794,"-",2887216,,"CAGL0D00748g","XP_445446.1",60,"uncharacterized protein CAGL0D00748g"
"chromosome D","NC_006027.1",95715,96986,"+",2887212,,"CAGL0D00770g","XP_445447.1",423,"uncharacterized protein CAGL0D00770g"
"chromosome D","NC_006027.1",97236,98213,"-",2887222,,"CAGL0D00792g","XP_445448.1",325,"uncharacterized protein CAGL0D00792g"
"chromosome D","NC_006027.1",98589,99062,"+",2887178,,"CAGL0D00814g","XP_445449.1",157,"uncharacterized protein CAGL0D00814g"
"chromosome D","NC_006027.1",99696,101555,"-",2887166,,"CAGL0D00836g","XP_445450.1",619,"uncharacterized protein CAGL0D00836g"
"chromosome D","NC_006027.1",102048,102218,"-",2887176,,"CAGL0D00858g","XP_445451.1",56,"40S ribosomal protein S29"
"chromosome D","NC_006027.1",103843,106263,"+",2887192,,"CAGL0D00880g","XP_445452.1",806,"uncharacterized protein CAGL0D00880g"
"chromosome D","NC_006027.1",106570,107208,"-",2887211,,"CAGL0D00902g","XP_445453.1",212,"uncharacterized protein CAGL0D00902g"
"chromosome D","NC_006027.1",108341,114283,"+",2887221,,"CAGL0D00924g","XP_445454.1",1980,"uncharacterized protein CAGL0D00924g"
"chromosome D","NC_006027.1",114552,115802,"-",2886976,,"CAGL0D00946g","XP_445455.1",416,"uncharacterized protein CAGL0D00946g"
"chromosome D","NC_006027.1",117147,118073,"+",2886988,,"CAGL0D00990g","XP_445457.1",308,"uncharacterized protein CAGL0D00990g"
"chromosome D","NC_006027.1",118878,121286,"+",2887188,,"CAGL0D01012g","XP_445458.1",802,"uncharacterized protein CAGL0D01012g"
"chromosome D","NC_006027.1",121908,122993,"-",2886966,,"CAGL0D01034g","XP_445459.1",361,"uncharacterized protein CAGL0D01034g"
"chromosome D","NC_006027.1",123851,125320,"-",2887171,,"CAGL0D01056g","XP_445460.1",489,"uncharacterized protein CAGL0D01056g"
"chromosome D","NC_006027.1",125834,128554,"-",2886987,,"CAGL0D01078g","XP_445461.1",906,"uncharacterized protein CAGL0D01078g"
"chromosome D","NC_006027.1",129293,131713,"-",2887112,,"CAGL0D01100g","XP_445462.1",806,"uncharacterized protein CAGL0D01100g"
"chromosome D","NC_006027.1",131947,133464,"+",2887168,,"CAGL0D01122g","XP_445463.1",505,"uncharacterized protein CAGL0D01122g"
"chromosome D","NC_006027.1",133799,134281,"+",2887169,,"CAGL0D01144g","XP_445464.1",160,"uncharacterized protein CAGL0D01144g"
"chromosome D","NC_006027.1",134536,135441,"-",2887024,,"CAGL0D01166g","XP_445465.1",301,"uncharacterized protein CAGL0D01166g"
"chromosome D","NC_006027.1",136033,137409,"-",2887031,,"CAGL0D01188g","XP_445466.1",458,"uncharacterized protein CAGL0D01188g"
"chromosome D","NC_006027.1",137954,138646,"+",2887130,,"CAGL0D01210g","XP_445467.1",230,"uncharacterized protein CAGL0D01210g"
"chromosome D","NC_006027.1",138971,139960,"-",2887223,,"CAGL0D01232g","XP_445468.1",329,"uncharacterized protein CAGL0D01232g"
"chromosome D","NC_006027.1",140355,141038,"+",2887123,,"CAGL0D01254g","XP_445469.1",227,"uncharacterized protein CAGL0D01254g"
"chromosome D","NC_006027.1",142000,142191,"+",9487975,,"CAGL0D01265g","XP_002999527.1",63,"uncharacterized protein CAGL0D01265g"
